,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
1876,1876,0.2617,0.07,0.813,0.11699999999999999,TheStalwart,2019-04-17 17:51:16,RT yall i am a dyedintheorganicwool Old Millennial i cut cords and love avocados but we moved to the suburbs and the sub ,"yall i am a dyed-in-the-organic-wool Old Millennial, i cut cords and love avocados, but we moved to ...the suburbs ... and the suburbs... are Good? https://t.co/C0fc3Oi6EW",5,0,"[{""screen_name"": ""mdc"", ""name"": ""Mary Childs"", ""id"": 156341661, ""id_str"": ""156341661"", ""indices"": [3, 7]}]"
1877,1877,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 17:53:44,RT There have been numerous papers from numerous central banks explaining that ,"@TheStalwart @pegobry @LJKawa @leighblue @teasri There have been numerous papers from numerous central banks explaining that ""money drops"" are fiscal policy. It is also how Bernanke described it in his original speech on the subject. If Fed increases its liabilities more than its assets that is fiscal.",3,0,"[{""screen_name"": ""M_C_Klein"", ""name"": ""Matthew C. Klein"", ""id"": 961132338, ""id_str"": ""961132338"", ""indices"": [3, 13]}, {""screen_name"": ""TheStalwart"", ""name"": ""Joe Weisenthal"", ""id"": 14096763, ""id_str"": ""14096763"", ""indices"": [15, 27]}, {""screen_name"": ""pegobry"", ""name"": ""PEG"", ""id"": 3639301, ""id_str"": ""3639301"", ""indices"": [28, 36]}, {""screen_name"": ""LJKawa"", ""name"": ""Luke Kawa"", ""id"": 601154827, ""id_str"": ""601154827"", ""indices"": [37, 44]}, {""screen_name"": ""leighblue"", ""name"": ""Leigh Caldwell"", ""id"": 11888192, ""id_str"": ""11888192"", ""indices"": [45, 55]}, {""screen_name"": ""teasri"", ""name"": ""Sri Thiruvadanthai"", ""id"": 52491924, ""id_str"": ""52491924"", ""indices"": [56, 63]}]"
1878,1878,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 18:21:44,Guys we found the inflation via ,,3,19,"[{""screen_name"": ""TomOrlik"", ""name"": ""Tom Orlik"", ""id"": 284381441, ""id_str"": ""284381441"", ""indices"": [36, 45]}]"
1879,1879,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 18:40:26,The SampP healthcare sector has crashed 5 in the last two days ,,7,36,[]
1880,1880,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 18:47:43,RT Lackluster day but I will still have lots to say about the Markets in 1 hour on with ,"Lackluster day but I will still have lots to say about the Markets in 1 hour on @BloombergTV with @scarletfu @CarolineHydeTV @TheStalwart the US Mrkt feels sluggish, Bond yields tell the story. Time to rebalance your 401(k) / IRA &amp; increase your contributions",3,0,"[{""screen_name"": ""CJAtheCIO"", ""name"": ""Christopher Ailman"", ""id"": 85506594, ""id_str"": ""85506594"", ""indices"": [3, 13]}, {""screen_name"": ""BloombergTV"", ""name"": ""Bloomberg TV"", ""id"": 35002876, ""id_str"": ""35002876"", ""indices"": [95, 107]}, {""screen_name"": ""scarletfu"", ""name"": ""Scarlet Fu"", ""id"": 233704756, ""id_str"": ""233704756"", ""indices"": [113, 123]}, {""screen_name"": ""CarolineHydeTV"", ""name"": ""Caroline Hyde"", ""id"": 397041712, ""id_str"": ""397041712"", ""indices"": [124, 139]}]"
1881,1881,0.1531,0.105,0.7559999999999999,0.14,TheStalwart,2019-04-17 18:51:37,RT The Mona Lisa scrum is easily the grimmest thing Ive ever seen in a museum ,The Mona Lisa scrum is easily the grimmest thing I've ever seen in a museum https://t.co/3eneoIKIJu,24,0,"[{""screen_name"": ""tomgara"", ""name"": ""Tom Gara"", ""id"": 5845492, ""id_str"": ""5845492"", ""indices"": [3, 11]}]"
1882,1882,-0.4215,0.128,0.872,0.0,TheStalwart,2019-04-17 19:32:42,RT More Jolt The campaign of US Rep Lucy McBath says it declined a 2k contribution from fellow freshman Democrat Ill ,More Jolt: The campaign of U.S. Rep. Lucy McBath says it declined a $2k contribution from fellow freshman Democrat Illhan Omar: https://t.co/noR95phgO0,58,0,"[{""screen_name"": ""politicalinsidr"", ""name"": ""Jim Galloway"", ""id"": 16438494, ""id_str"": ""16438494"", ""indices"": [3, 19]}]"
1883,1883,-0.6486,0.32299999999999995,0.677,0.0,TheStalwart,2019-04-17 19:52:37,RT NEW COVER Is Inflation Dead Story by amp htt ,NEW @BW COVER! Is Inflation Dead? Story by @petercoy @boes_ @RichMiller28 &amp; @ctorresreporter https://t.co/U91adkjSp6 https://t.co/gKcRMgiOAH,33,0,"[{""screen_name"": ""joelwebershow"", ""name"": ""Joel Weber"", ""id"": 334424300, ""id_str"": ""334424300"", ""indices"": [3, 17]}, {""screen_name"": ""BW"", ""name"": ""Businessweek"", ""id"": 67358777, ""id_str"": ""67358777"", ""indices"": [23, 26]}, {""screen_name"": ""petercoy"", ""name"": ""Peter Coy"", ""id"": 15716419, ""id_str"": ""15716419"", ""indices"": [62, 71]}, {""screen_name"": ""boes_"", ""name"": ""Matthew B"", ""id"": 42570063, ""id_str"": ""42570063"", ""indices"": [72, 78]}, {""screen_name"": ""RichMiller28"", ""name"": ""Rich Miller"", ""id"": 1407796441, ""id_str"": ""1407796441"", ""indices"": [79, 92]}, {""screen_name"": ""ctorresreporter"", ""name"": ""Craig Torres"", ""id"": 2208111308, ""id_str"": ""2208111308"", ""indices"": [99, 115]}]"
1884,1884,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 20:03:34,TEAM 58,,1,6,[]
1885,1885,-0.4019,0.212,0.693,0.095,TheStalwart,2019-04-17 20:15:35,RT Never seen this before German securities regulator accuses two FT reporters of manipulating market and has filed a crim ,Never seen this before: German securities regulator accuses two FT reporters of manipulating market and has filed a criminal complaint https://t.co/bZa4p3d65s via @financialtimes,70,0,"[{""screen_name"": ""MKarnitschnig"", ""name"": ""Matthew Karnitschnig"", ""id"": 531355345, ""id_str"": ""531355345"", ""indices"": [3, 17]}]"
1886,1886,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 20:33:22,Cowens Vivien Azer coming up next to talk cannabis ,,0,4,[]
1887,1887,-0.0772,0.091,0.909,0.0,TheStalwart,2019-04-17 21:09:00, Sorry But pegging your currency is not at all comparable to driving overall inflation,,0,1,"[{""screen_name"": ""binarybits"", ""name"": ""Timothy B. Lee"", ""id"": 14165170, ""id_str"": ""14165170"", ""indices"": [0, 11]}, {""screen_name"": ""rob_lorenz"", ""name"": ""Rob Lorenz"", ""id"": 344325130, ""id_str"": ""344325130"", ""indices"": [12, 23]}, {""screen_name"": ""mattyglesias"", ""name"": ""Matthew Yglesias"", ""id"": 15446531, ""id_str"": ""15446531"", ""indices"": [24, 37]}]"
1888,1888,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 21:13:25, Hes right It must be a big deal otherwise why would the media be talking about it so much,,0,4,"[{""screen_name"": ""PeterGartman"", ""name"": ""Peter Gartman"", ""id"": 455787443, ""id_str"": ""455787443"", ""indices"": [0, 13]}, {""screen_name"": ""AlanMCole"", ""name"": ""Alan Cole"", ""id"": 705060452, ""id_str"": ""705060452"", ""indices"": [14, 24]}]"
1889,1889,0.0,0.0,1.0,0.0,TheStalwart,2019-04-17 21:38:23,RT OPEN CALL Yday I published a story about sexual misconduct at a major oil company Since then I ,"OPEN CALL: Yday, I published a story about sexual misconduct at a major oil company: https://t.co/COEywuJxbR Since then, I've been overwhelmed by msgs from women who say ""this is bigger than you know."" If you have a story, I want to hear it: ctraywick@bloomberg.net #metoo",184,0,"[{""screen_name"": ""ctraywick"", ""name"": ""Catherine Traywick"", ""id"": 73003960, ""id_str"": ""73003960"", ""indices"": [3, 13]}]"
1890,1890,-0.1531,0.615,0.385,0.0,TheStalwart,2019-04-18 07:52:02,Whatd I miss,,0,4,[]
1891,1891,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 08:48:20,RT Real q what is the point of crypto debit cards,Real q: what is the point of crypto debit cards?,9,0,"[{""screen_name"": ""joonian"", ""name"": ""Wong Joon Ian"", ""id"": 4828981, ""id_str"": ""4828981"", ""indices"": [3, 11]}]"
1892,1892,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 08:54:01,Remember when the Mueller report comes out today anyone who tweets about its contents within the first 5 minutes hasnt read the whole thing and thought deeply about it,,18,75,[]
1893,1893,-0.3612,0.126,0.821,0.053,TheStalwart,2019-04-18 09:03:53,Researchers are finding that low inflation is in large part a consequence of globalization or automation or deunionization or a combination of all three which undermine workers power to bargain for higher wages ,,16,24,[]
1894,1894,-0.474,0.187,0.708,0.105,TheStalwart,2019-04-18 09:06:43,And yet the UK folks on Twitter literally do nothing but whine all day about how horrible things are there ,,7,32,[]
1895,1895,-0.6848,0.25,0.675,0.075,TheStalwart,2019-04-18 09:12:33, Well not per se but usually if things are really bad people slow down their spending,,0,3,"[{""screen_name"": ""PeterHoskinsTV"", ""name"": ""Peter Hoskins"", ""id"": 272193704, ""id_str"": ""272193704"", ""indices"": [0, 15]}]"
1896,1896,-0.5719,0.198,0.802,0.0,TheStalwart,2019-04-18 09:19:03,RT The euro area slid deeper into economic misery at the start of the second quarter ,The euro area slid deeper into economic misery at the start of the second quarter https://t.co/UKAcnCnaBz,11,0,"[{""screen_name"": ""business"", ""name"": ""Bloomberg"", ""id"": 34713362, ""id_str"": ""34713362"", ""indices"": [3, 12]}]"
1897,1897,0.3291,0.0,0.856,0.14400000000000002,TheStalwart,2019-04-18 09:25:16,RT I won t list the entire group but you can come hear me along with etc o ,"I won’t list the entire group, but you can come hear me along with @NaomiAKlein, @KateAronoff, @drvox, @rgunns, etc. on Friday, September 13. Register here: https://t.co/YcG6eXLGAQ https://t.co/Kf7oTtU1Qc",36,0,"[{""screen_name"": ""StephanieKelton"", ""name"": ""Stephanie Kelton"", ""id"": 334217161, ""id_str"": ""334217161"", ""indices"": [3, 19]}, {""screen_name"": ""NaomiAKlein"", ""name"": ""Naomi Klein"", ""id"": 189376144, ""id_str"": ""189376144"", ""indices"": [88, 100]}, {""screen_name"": ""KateAronoff"", ""name"": ""Kate Aronoff"", ""id"": 637196658, ""id_str"": ""637196658"", ""indices"": [102, 114]}, {""screen_name"": ""drvox"", ""name"": ""David Roberts"", ""id"": 22737278, ""id_str"": ""22737278"", ""indices"": [116, 122]}, {""screen_name"": ""rgunns"", ""name"": ""Rhiana Gunn-Wright"", ""id"": 22709207, ""id_str"": ""22709207"", ""indices"": [124, 131]}]"
1898,1898,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 09:31:30,This is an incredible medical breakthrough ,,58,197,[]
1899,1899,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 09:35:06, When did you become so right wing,,0,1,"[{""screen_name"": ""MattZeitlin"", ""name"": ""Matthew Zeitlin"", ""id"": 12263542, ""id_str"": ""12263542"", ""indices"": [0, 12]}]"
1900,1900,0.3182,0.0,0.8740000000000001,0.126,TheStalwart,2019-04-18 09:36:41,Is there any research shop other than that routinely dunks on people on Twitter Its a novel strategy ,,1,8,"[{""screen_name"": ""RenMacLLC"", ""name"": ""Renaissance Macro"", ""id"": 3545510475, ""id_str"": ""3545510475"", ""indices"": [38, 48]}]"
1901,1901,0.765,0.0,0.78,0.22,TheStalwart,2019-04-18 09:39:19, Yeah I dont know why some people get so scoldy over stuff like this That being said I myself plan to wait a good whole 10 minutes before offering up my take SlowNews,,0,1,"[{""screen_name"": ""MattZeitlin"", ""name"": ""Matthew Zeitlin"", ""id"": 12263542, ""id_str"": ""12263542"", ""indices"": [0, 12]}]"
1902,1902,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 10:02:23, A few times,,0,0,"[{""screen_name"": ""Birdyword"", ""name"": ""Mike Bird"", ""id"": 138141969, ""id_str"": ""138141969"", ""indices"": [0, 10]}, {""screen_name"": ""PeterHoskinsTV"", ""name"": ""Peter Hoskins"", ""id"": 272193704, ""id_str"": ""272193704"", ""indices"": [11, 26]}]"
1903,1903,-0.4404,0.151,0.8490000000000001,0.0,TheStalwart,2019-04-18 10:04:31,But the launch date for the project known as Bakkt has been delayed for months because of skepticism from the Commodity Futures Trading Commission ,,0,3,[]
1904,1904,-0.4497,0.207,0.7929999999999999,0.0,TheStalwart,2019-04-18 10:10:51,RT Although I am not in the US recession camp I do see downside risks to todays retail sales report Here is why but ,"Although I am not in the US recession camp, I do see downside risks to today's retail sales report. Here is why, but check out the daily set up on https://t.co/H58RPlgJcm https://t.co/hOXYROr7Kc",1,0,"[{""screen_name"": ""marcmakingsense"", ""name"": ""Marc Chandler"", ""id"": 42632530, ""id_str"": ""42632530"", ""indices"": [3, 19]}]"
1905,1905,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 10:11:55,RT Yuge data day today Mar Retail Sales Apr Phillie Fed Initial Claims Markit Manufacturing and Services LEI,Yuge data day today: Mar Retail Sales Apr Phillie Fed Initial Claims Markit Manufacturing and Services LEI,2,0,"[{""screen_name"": ""Fullcarry"", ""name"": ""Ed Bradford"", ""id"": 20209445, ""id_str"": ""20209445"", ""indices"": [3, 13]}]"
1906,1906,0.5256,0.0,0.78,0.22,TheStalwart,2019-04-18 10:17:44,How the worlds most valuable startup is bringing Chinesestyle censorship to American teens ,,1,12,[]
1907,1907,-0.5423,0.212,0.7879999999999999,0.0,TheStalwart,2019-04-18 10:41:38,RT Our story with the latest Samsungs Foldable Screens Fail in Some Test Models ,Our story with the latest: Samsung's Foldable Screens Fail in Some Test Models https://t.co/UL0nESRqci,22,0,"[{""screen_name"": ""markgurman"", ""name"": ""Mark Gurman"", ""id"": 15958614, ""id_str"": ""15958614"", ""indices"": [3, 14]}]"
1908,1908,0.6249,0.0,0.196,0.804,TheStalwart,2019-04-18 10:44:03, Great question,,0,1,"[{""screen_name"": ""sam_a_bell"", ""name"": ""Sam Bell"", ""id"": 55840043, ""id_str"": ""55840043"", ""indices"": [0, 11]}, {""screen_name"": ""NickTimiraos"", ""name"": ""Nick Timiraos"", ""id"": 59603406, ""id_str"": ""59603406"", ""indices"": [12, 25]}]"
1909,1909,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 10:53:11,You can just sense Twitter is extra keyed up today Everyone waiting for Retail Sales Phily Fed and initial Jobless claims to be released simultaneously at 830,,34,297,[]
1910,1910,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 10:53:56,Remember when the reports come out dont listen to what pundits have to say about them Go read the data yourself in the unredacted form Make up your own mind,,15,166,[]
1911,1911,0.4939,0.0,0.61,0.39,TheStalwart,2019-04-18 11:01:32,I have some exciting news for you ,,1,42,[]
1912,1912,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 11:09:10, Literally just quoting Steve,,0,2,"[{""screen_name"": ""RichardRubinDC"", ""name"": ""Richard Rubin"", ""id"": 227790723, ""id_str"": ""227790723"", ""indices"": [0, 15]}]"
1913,1913,0.6369,0.0,0.802,0.198,TheStalwart,2019-04-18 11:25:00,The worlds greatest investing minds will be trading on every other word that Attorney General Barr says today,,4,28,[]
1914,1914,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 12:13:48,RT Investors sue Lyft over stock price slump claiming its IPO was overhyped ,"Investors sue Lyft over stock price slump, claiming its IPO was overhyped https://t.co/sy90C2wvJF https://t.co/WjdGhU4Jwa",51,0,"[{""screen_name"": ""business"", ""name"": ""Bloomberg"", ""id"": 34713362, ""id_str"": ""34713362"", ""indices"": [3, 12]}]"
1915,1915,0.1779,0.0,0.909,0.091,TheStalwart,2019-04-18 12:21:54,NYCs population just shrunk for the second year in a row The only borough thats growing is Staten Island ,,23,36,[]
1916,1916,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 12:29:41,Data time,,0,5,[]
1917,1917,0.6369,0.0,0.846,0.154,TheStalwart,2019-04-18 12:31:35,BOOM Initial claims fall to 192K down from 197K Best print of the cycle Retail sales control group grows at 1 vs expectations of 04 ,,13,28,[]
1918,1918,-0.0772,0.157,0.843,0.0,TheStalwart,2019-04-18 12:32:08,Sorry heres the right link on retail sales ,,1,4,[]
1919,1919,0.6369,0.0,0.5429999999999999,0.457,TheStalwart,2019-04-18 12:32:23,Best retail sales report since 2017,,4,16,[]
1920,1920,0.2263,0.0,0.759,0.24100000000000002,TheStalwart,2019-04-18 12:32:39,Okay Days over Time to go home,,1,48,[]
1921,1921,0.2732,0.0,0.877,0.12300000000000001,TheStalwart,2019-04-18 12:35:17,Just gotta get rid of those last 192000 jobless claims and well be at full employment,,2,35,[]
1922,1922,0.3612,0.0,0.902,0.098,TheStalwart,2019-04-18 12:38:43,Steve Schwarzman the CEO of Blackstone says the firm has raised so much money in the last year its felt like an outofbody experience ,,56,209,[]
1923,1923,-0.29600000000000004,0.155,0.845,0.0,TheStalwart,2019-04-18 12:40:15,The US refused his visa 8 times Now the CEO of Zoom is a billionaire ,,55,185,[]
1924,1924,0.29600000000000004,0.0,0.645,0.355,TheStalwart,2019-04-18 12:45:50, Yeah thats not exactly ThingsYouHearAtTheBottom,,0,16,"[{""screen_name"": ""patrick_oshag"", ""name"": ""Patrick OShaughnessy"", ""id"": 1528558014, ""id_str"": ""1528558014"", ""indices"": [0, 14]}]"
1925,1925,-0.4754,0.153,0.7440000000000001,0.10300000000000001,TheStalwart,2019-04-18 12:46:38,Who will be the first Wall Street billionaire to come out and say Im very worried about inequality and the death of the American dream and Ive concluded that the only solution is Full Communism,,6,110,[]
1926,1926,0.2732,0.0,0.851,0.149,TheStalwart,2019-04-18 12:47:51, Well Id expect someone from a Wall Street background to take the moderate path,,0,17,"[{""screen_name"": ""guan"", ""name"": ""guan \ud83d\udc30\ud83d\udc15\ud83c\uddee\ud83c\uddf9\ud83c\udde7\ud83c\udde9"", ""id"": 6631, ""id_str"": ""6631"", ""indices"": [0, 5]}]"
1927,1927,0.4404,0.0,0.674,0.326,TheStalwart,2019-04-18 12:54:32, Watch the almonds Deceptively easy to overeat,,0,4,"[{""screen_name"": ""StevenTDennis"", ""name"": ""Steven Dennis"", ""id"": 46557945, ""id_str"": ""46557945"", ""indices"": [0, 14]}]"
1928,1928,0.0,0.0,0.0,0.0,TheStalwart,2019-04-18 12:58:54,,,0,6,[]
1929,1929,0.0,0.0,1.0,0.0,TheStalwart,2019-04-18 12:59:10, Neofisher,,0,3,"[{""screen_name"": ""BickerinBrattle"", ""name"": ""Wee Mousie"", ""id"": 967037960574160896, ""id_str"": ""967037960574160896"", ""indices"": [0, 16]}]"
1930,1930,0.7579,0.0,0.769,0.231,TheStalwart,2019-04-18 12:59:56, Well from my perspective all the good stuff was at 830 when we got retail sales data But seems like Twitter people are watching some other random things,,0,3,"[{""screen_name"": ""EmmaKinery"", ""name"": ""Emma Kinery"", ""id"": 803029068, ""id_str"": ""803029068"", ""indices"": [0, 11]}]"
